Item,Name,Category,Subsystem,Material,Class,Qty,Unit_Mass_kg,Unit_Cost_USD,Ext_Mass_kg,Ext_Cost_USD,Supplier,Lead_Weeks,Sample_PartID
651,"HV Battery Cell 154",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0154
652,"HV Battery Cell 155",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0155
653,"HV Battery Cell 156",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0156
654,"HV Battery Cell 157",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0157
655,"HV Battery Cell 158",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0158
656,"HV Battery Cell 159",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0159
657,"HV Battery Cell 160",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0160
658,"HV Battery Cell 161",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0161
659,"HV Battery Cell 162",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0162
660,"HV Battery Cell 163",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0163
661,"HV Battery Cell 164",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0164
662,"HV Battery Cell 165",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0165
663,"HV Battery Cell 166",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0166
664,"HV Battery Cell 167",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0167
665,"HV Battery Cell 168",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0168
666,"HV Battery Cell 169",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0169
667,"HV Battery Cell 170",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0170
668,"HV Battery Cell 171",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0171
669,"HV Battery Cell 172",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0172
670,"HV Battery Cell 173",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0173
671,"HV Battery Cell 174",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0174
672,"HV Battery Cell 175",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0175
673,"HV Battery Cell 176",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0176
674,"HV Battery Cell 177",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0177
675,"HV Battery Cell 178",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0178
676,"HV Battery Cell 179",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0179
677,"HV Battery Cell 180",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0180
678,"HV Battery Cell 181",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0181
679,"HV Battery Cell 182",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0182
680,"HV Battery Cell 183",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0183
681,"HV Battery Cell 184",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0184
682,"HV Battery Cell 185",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0185
683,"HV Battery Cell 186",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0186
684,"HV Battery Cell 187",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0187
685,"HV Battery Cell 188",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0188
686,"HV Battery Cell 189",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0189
687,"HV Battery Cell 190",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0190
688,"HV Battery Cell 191",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0191
689,"HV Battery Cell 192",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0192
690,"HV Battery Cell 193",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0193
691,"HV Battery Cell 194",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0194
692,"HV Battery Cell 195",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0195
693,"HV Battery Cell 196",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0196
694,"HV Battery Cell 197",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0197
695,"HV Battery Cell 198",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0198
696,"HV Battery Cell 199",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0199
697,"HV Battery Cell 200",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0200
698,"HV Battery Cell 201",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0201
699,"HV Battery Cell 202",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0202
700,"HV Battery Cell 203",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0203
701,"HV Battery Cell 204",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0204
702,"HV Battery Cell 205",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0205
703,"HV Battery Cell 206",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0206
704,"HV Battery Cell 207",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0207
705,"HV Battery Cell 208",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0208
706,"HV Battery Cell 209",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0209
707,"HV Battery Cell 210",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0210
708,"HV Battery Cell 211",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0211
709,"HV Battery Cell 212",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0212
710,"HV Battery Cell 213",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0213
711,"HV Battery Cell 214",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0214
712,"HV Battery Cell 215",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0215
713,"HV Battery Cell 216",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0216
714,"HV Battery Cell 217",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0217
715,"HV Battery Cell 218",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0218
716,"HV Battery Cell 219",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0219
717,"HV Battery Cell 220",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0220
718,"HV Battery Cell 221",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0221
719,"HV Battery Cell 222",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0222
720,"HV Battery Cell 223",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0223
721,"HV Battery Cell 224",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0224
722,"HV Battery Cell 225",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0225
723,"HV Battery Cell 226",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0226
724,"HV Battery Cell 227",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0227
725,"HV Battery Cell 228",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0228
726,"HV Battery Cell 229",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0229
727,"HV Battery Cell 230",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0230
728,"HV Battery Cell 231",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0231
729,"HV Battery Cell 232",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0232
730,"HV Battery Cell 233",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0233
731,"HV Battery Cell 234",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0234
732,"HV Battery Cell 235",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0235
733,"HV Battery Cell 236",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0236
734,"HV Battery Cell 237",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0237
735,"HV Battery Cell 238",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0238
736,"HV Battery Cell 239",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0239
737,"HV Battery Cell 240",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0240
738,"HV Battery Cell 241",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0241
739,"HV Battery Cell 242",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0242
740,"HV Battery Cell 243",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0243
741,"HV Battery Cell 244",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0244
742,"HV Battery Cell 245",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0245
743,"HV Battery Cell 246",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0246
744,"HV Battery Cell 247",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0247
745,"HV Battery Cell 248",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0248
746,"HV Battery Cell 249",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0249
747,"HV Battery Cell 250",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0250
748,"HV Battery Cell 251",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0251
749,"HV Battery Cell 252",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0252
750,"HV Battery Cell 253",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0253
751,"HV Battery Cell 254",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0254
752,"HV Battery Cell 255",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0255
753,"HV Battery Cell 256",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0256
754,"HV Battery Cell 257",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0257
755,"HV Battery Cell 258",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0258
756,"HV Battery Cell 259",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0259
757,"HV Battery Cell 260",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0260
758,"HV Battery Cell 261",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0261
759,"HV Battery Cell 262",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0262
760,"HV Battery Cell 263",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0263
761,"HV Battery Cell 264",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0264
762,"HV Battery Cell 265",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0265
763,"HV Battery Cell 266",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0266
764,"HV Battery Cell 267",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0267
765,"HV Battery Cell 268",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0268
766,"HV Battery Cell 269",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0269
767,"HV Battery Cell 270",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0270
768,"HV Battery Cell 271",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0271
769,"HV Battery Cell 272",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0272
770,"HV Battery Cell 273",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0273
771,"HV Battery Cell 274",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0274
772,"HV Battery Cell 275",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0275
773,"HV Battery Cell 276",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0276
774,"HV Battery Cell 277",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0277
775,"HV Battery Cell 278",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0278
776,"HV Battery Cell 279",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0279
777,"HV Battery Cell 280",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0280
778,"HV Battery Cell 281",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0281
779,"HV Battery Cell 282",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0282
780,"HV Battery Cell 283",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0283
781,"HV Battery Cell 284",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0284
782,"HV Battery Cell 285",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0285
783,"HV Battery Cell 286",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0286
784,"HV Battery Cell 287",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0287
785,"HV Battery Cell 288",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0288
786,"HV Battery Cell 289",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0289
787,"HV Battery Cell 290",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0290
788,"HV Battery Cell 291",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0291
789,"HV Battery Cell 292",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0292
790,"HV Battery Cell 293",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0293
791,"HV Battery Cell 294",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0294
792,"HV Battery Cell 295",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0295
793,"HV Battery Cell 296",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0296
794,"HV Battery Cell 297",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0297
795,"HV Battery Cell 298",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0298
796,"HV Battery Cell 299",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0299
797,"HV Battery Cell 300",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0300
798,"HV Battery Cell 301",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0301
799,"HV Battery Cell 302",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0302
800,"HV Battery Cell 303",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0303
801,"HV Battery Cell 304",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0304
802,"HV Battery Cell 305",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0305
803,"HV Battery Cell 306",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0306
804,"HV Battery Cell 307",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0307
805,"HV Battery Cell 308",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0308
806,"HV Battery Cell 309",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0309
807,"HV Battery Cell 310",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0310
808,"HV Battery Cell 311",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0311
809,"HV Battery Cell 312",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0312
810,"HV Battery Cell 313",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0313
811,"HV Battery Cell 314",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0314
812,"HV Battery Cell 315",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0315
813,"HV Battery Cell 316",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0316
814,"HV Battery Cell 317",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0317
815,"HV Battery Cell 318",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0318
816,"HV Battery Cell 319",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0319
817,"HV Battery Cell 320",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0320
818,"HV Battery Cell 321",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0321
819,"HV Battery Cell 322",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0322
820,"HV Battery Cell 323",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0323
821,"HV Battery Cell 324",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0324
822,"HV Battery Cell 325",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0325
823,"HV Battery Cell 326",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0326
824,"HV Battery Cell 327",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0327
825,"HV Battery Cell 328",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0328
826,"HV Battery Cell 329",HVB,CEL,"Steel AISI 1020",Class 3,1,0.065,0.32,0.065,0.32,"TBD",4,TYV6-HVB-CEL-0329
